"","Date","Open","High","Low","Close","Volume","Market.Cap","btc_market_price","btc_total_bitcoins","btc_market_cap","btc_trade_volume","btc_blocks_size","btc_avg_block_size","btc_n_orphaned_blocks","btc_n_transactions_per_block","btc_median_confirmation_time","btc_hash_rate","btc_difficulty","btc_miners_revenue","btc_transaction_fees","btc_cost_per_transaction_percent","btc_cost_per_transaction","btc_n_unique_addresses","btc_n_transactions","btc_n_transactions_total","btc_n_transactions_excluding_popular","btc_n_transactions_excluding_chains_longer_than_100","btc_output_volume","btc_estimated_transaction_volume","btc_estimated_transaction_volume_usd","Quarter","Year","price","hash_rate","diff","trans"
"914",2015-10-28,293.7,306.33,293.7,304.62,"50,808,100","4,338,430,000",298.95,14774050,4416702247.5,37507904.6835,47622,0.576889411765,0,1101,10.15,411610.987775,60883825480.1,1024800.6,28.96944937,0.900149459192,6.62127101451,274092,154774,89771405,152309,99545,1982987.32026,380826,113847827,4,2015,298.95,411610.987775,60883825480.1,154774
"915",2015-10-29,304.32,318.17,301.82,313.86,"64,495,900","4,496,390,000",310.36,14777750,4586422490,45043648.0032,47710,0.598327013514,1,1126,7.61666666667,458010.013458,62253982449.8,1158573.88,33.48909435,0.777191552607,6.99528975619,297971,165622,89937027,162879,99444,2282588.66554,480319,149071857,4,2015,310.36,458010.013458,62253982449.8,165622
"916",2015-10-30,313.94,334.17,313.94,328.01,"78,305,000","4,639,690,000",329.2,14781850,4866185020,55263289.9077,47800,0.552608969512,0,1362,6.9,507524.609508,62253982449.8,1360583.6,33.21211626,0.761741892913,8.24906085923,298795,164938,90101965,162589,94783,2576175.75345,542572,178614779,4,2015,329.2,507524.609508,62253982449.8,164938
"917",2015-10-31,328.51,332.78,309.25,314.17,"48,598,100","4,856,410,000",310.92,14785650,4597154298,37428890.4535,47878,0.515852118421,0,1270,7.38333333333,470388.662471,62253982449.8,1190201.76,28.36131688,0.975754444522,7.66428251294,318120,155292,90257257,153148,83789,1892685.65374,392312,121977590,4,2015,310.92,470388.662471,62253982449.8,155292
"918",2015-11-01,315,327.47,311.88,325.43,"37,001,100","4,657,890,000",311.5,14789625,4606968187.5,25642526.9142,47963,0.535353591195,0,1205,8.5,492051.298242,62253982449.8,1246623,27.61874593,1.04428360569,7.9581162862,305108,156648,90413905,151460,88832,1808217.9387,383229,119375905,4,2015,311.5,492051.298242,62253982449.8,156648
"919",2015-11-02,325.94,365.36,323.21,361.19,"101,918,000","4,820,850,000",340.69,14793250,5039912342.5,70310557.4196,48049,0.598349689655,0,991,8.4,448726.026699,62253982449.8,1245221.95,30.92341672,0.791673178193,7.79940591021,298505,159656,90573561,154645,94504,2318357.45566,461680,157289900,4,2015,340.69,448726.026699,62253982449.8,159656
"920",2015-11-03,361.87,417.9,357.65,403.42,"206,162,000","5,353,680,000",409,14797200,6052054800,171565483.282,48153,0.6632265,4,962,7.48333333333,488956.635989,62253982449.8,1628638,32.90854536,0.632612484225,9.14826402737,360192,178027,90751588,175214,105370,2921589.02777,629453,257446389,4,2015,409,488956.635989,62253982449.8,178027
"921",2015-11-04,403.66,495.56,380.55,411.56,"263,900,000","5,973,510,000",437.05,14801075,6468809828.75,240097870.246,48272,0.773893503226,2,1039,9.88333333333,479672.64923,62253982449.8,1713673.05,46.51890714,0.510938719471,8.11701843966,392233,211121,90962709,206942,125397,11707414.8602,767411,335396983,4,2015,437.05,479672.64923,62253982449.8,211121
"922",2015-11-05,408.08,447.56,374.58,386.35,"151,825,000","6,040,410,000",400,14804800,5921920000,144544320.094,48386,0.768430583893,1,1077,7.76666666667,461104.675711,62253982449.8,1504000,35.65030072,0.505491681422,7.9439696608,374641,189326,91152035,187209,121820,3874950.61169,743830,297532097,4,2015,400,461104.675711,62253982449.8,189326
"923",2015-11-06,388.05,395.84,354.02,374.47,"122,687,000","5,745,320,000",388.38,14808225,5751218425.5,104939430.582,48477,0.670328883212,1,967,9.2,423968.728674,62253982449.8,1342629.66,32.5182418,0.621828069144,8.1266094883,354664,165214,91317249,162759,102945,2867169.80203,555941,215916541,4,2015,388.38,423968.728674,62253982449.8,165214
"924",2015-11-07,374.27,390.59,372.43,386.48,"56,625,100","5,542,680,000",387.38,14812300,5737988774,41397271.7125,48565,0.544952944785,1,1056,8.81666666667,504429.947255,62253982449.8,1589032.76,27.24627205,0.992141175062,9.83342776695,317500,161595,91478844,158223,95123,2299911.46834,413449,160161961,4,2015,387.38,504429.947255,62253982449.8,161595
"925",2015-11-08,384.28,389.89,368.7,373.37,"51,817,600","5,692,390,000",381.51,14815800,5652375858,34651606.9748,48644,0.564960357143,0,940,8.71666666667,433252.715433,62253982449.8,1344441.24,24.18116382,1.06697052371,9.9747096487,333196,134785,91613629,130392,82112,2106559.62605,330281,126005472,4,2015,381.51,433252.715433,62253982449.8,134785
"926",2015-11-09,374.32,385.28,362.89,380.26,"68,224,400","5,546,240,000",378.8,14819475,5613617130,49017974.283,48733,0.60688114966,2,1026,8.55,454915.351205,62253982449.8,1402696.4,28.22602453,0.729125253247,9.18025066265,310788,152795,91766424,149909,97277,2906015.99551,507869,192380718,4,2015,378.8,454915.351205,62253982449.8,152795
"927",2015-11-10,379.98,381.39,329.11,336.82,"95,797,900","5,631,520,000",353.58,14823050,5241134019,78245096.3488,48813,0.55996806993,4,954,9.16666666667,442536.702193,62253982449.8,1273595.16,27.36790426,0.814137376847,8.2684876972,295638,154030,91920454,151205,95182,2580989.22593,442431,156434921,4,2015,353.58,442536.702193,62253982449.8,154030
"928",2015-11-11,339.82,340.58,301,311.08,"107,070,000","5,037,510,000",309.9,14827475,4595034502.5,92221766.362,48912,0.564048615819,1,857,7.68333333333,579380.209973,65848255179.7,1380604.5,30.2843787,0.66355614841,8.0662103658,340384,171159,92091613,166407,98294,3860070.4571,671383,208061443,4,2015,309.9,579380.209973,65848255179.7,171159
"929",2015-11-12,314.08,345.08,313.36,338.15,"78,477,800","4,657,240,000",331.6,14831125,4918001050,56103254.6262,48991,0.547871479452,3,982,8.51666666667,477906.839865,65848255179.7,1218630,25.54702522,0.720277627023,7.90194463717,301266,154219,92245832,151858,93415,2970257.4199,510220,169188929,4,2015,331.6,477906.839865,65848255179.7,154219
"930",2015-11-13,338.5,340.91,326.07,336.75,"52,003,000","5,020,700,000",332.2,14835300,4928286660,35918626.0886,49073,0.493198628743,2,1204,7.76666666667,546646.864777,65848255179.7,1395572.2,26.23777854,0.96770116799,8.88967437002,299301,156988,92402820,153761,92003,2861605.14895,434122,144215203,4,2015,332.2,546646.864777,65848255179.7,156988
"931",2015-11-14,336.62,338.18,329.97,332.91,"38,612,000","4,994,250,000",331.9,14839100,4925097290,23982824.104,49153,0.531593092105,1,1104,9.33333333333,497546.846983,65848255179.7,1269517.5,25.03323565,0.912929517921,8.13454329927,348007,156065,92558885,152490,89418,3242922.67523,418981,139059749,4,2015,331.9,497546.846983,65848255179.7,156065
"932",2015-11-15,333.05,334.66,317.49,320.17,"44,213,100","4,942,420,000",322.33,14842725,4784255549.25,34851429.837,49226,0.508644296552,1,975,8.11666666667,474633.505345,65848255179.7,1175537.51,22.58995092,1.06286094013,8.48965825792,301039,138467,92697352,135870,78622,2128062.23135,343130,110601252,4,2015,322.33,474633.505345,65848255179.7,138467
"933",2015-11-16,319.74,331.63,315.9,330.75,"47,980,100","4,746,070,000",329.32,14847125,4889455205,28628567.5235,49310,0.479200732955,0,892,7.03333333333,576106.875454,65848255179.7,1457241,25.8693141,1.04887231068,9.65431092738,310746,150942,92848294,147945,86460,2538621.21887,421882,138934071,4,2015,329.32,576106.875454,65848255179.7,150942
"934",2015-11-17,330.36,338.35,329.61,335.09,"51,001,600","4,905,260,000",335.95,14851150,4989243842.5,32793891.7088,49398,0.549028975155,0,727,8.18333333333,527006.857659,65848255179.7,1360933.45,26.60929107,1.04447390461,8.59967804921,321631,158254,93006548,156496,95146,1856400.16222,387851,130298464,4,2015,335.95,527006.857659,65848255179.7,158254
"935",2015-11-18,334.59,336.53,330.64,334.59,"43,783,800","4,969,330,000",334.46,14854650,4968286239,25422981.2093,49490,0.662569764286,1,891,8.93333333333,458266.832747,65848255179.7,1179974.88,28.65607622,0.793721369265,6.99920444637,328378,168587,93175135,166056,103408,2009885.64119,444488,148663615,4,2015,334.46,458266.832747,65848255179.7,168587
"936",2015-11-19,334.68,335.33,325.27,326.15,"45,011,100","4,971,880,000",329,14858150,4888331350,28290931.152,49572,0.589680107143,2,987,10.5,458266.832747,65848255179.7,1159725,25.51230756,0.946899838559,7.50334819262,297379,154561,93329696,153203,93780,2024646.99395,372267,122475995,4,2015,329,458266.832747,65848255179.7,154561
"937",2015-11-20,326.41,326.47,312.22,322.02,"53,152,900","4,850,170,000",320.62,14862125,4765094517.5,35862566.2785,49654,0.520788742138,0,990,7.525,520460.18862,65848255179.7,1282480,25.68798169,1.09416374499,8.26723737817,298609,155128,93484824,152649,91304,2253779.26709,365576,117210976,4,2015,320.62,520460.18862,65848255179.7,155128
"938",2015-11-21,322.09,328.16,319.6,326.93,"28,200,500","4,787,340,000",325.56,14866575,4839962157,14198539.9096,49739,0.482332157303,3,1016,7.25,582653.544493,65848255179.7,1456881,25.20808542,1.42460690934,9.17131040214,334688,158852,93643676,155181,86311,1611089.44016,314122,102265473,4,2015,325.56,582653.544493,65848255179.7,158852
"939",2015-11-22,326.98,327.01,321.26,324.54,"23,439,400","4,861,340,000",322.33,14870925,4793345255.25,11258958.92,49808,0.40130741954,0,1051,7.03333333333,569560.206415,65848255179.7,1409226.76,22.28715044,1.87528227984,11.1344992257,265164,126564,93770240,122866,77790,1104568.38641,233138,75147447,4,2015,322.33,569560.206415,65848255179.7,126564
"940",2015-11-23,324.35,325.12,321.29,323.05,"27,478,900","4,823,700,000",324.49,14874925,4826764413.25,13615387.4073,49896,0.552857575,1,1175,8.4,523733.52314,65848255179.7,1306072.25,25.51151834,1.46580479887,9.15270185987,324317,142698,93912938,139554,86411,1278362.90375,274593,89102741,4,2015,324.49,523733.52314,65848255179.7,142698
"941",2015-11-24,323.01,323.06,318.12,320.05,"29,362,600","4,805,160,000",321.1,14878725,4777558597.5,16374683.094,49975,0.522624796053,2,832,8.71666666667,549490.493162,72722780642.5,1227886.4,24.94506527,1.34394354485,8.18285440102,307413,150056,94062994,147186,94471,1414610.27227,284536,91364433,4,2015,321.1,549490.493162,72722780642.5,150056
"942",2015-11-25,320.05,329.13,316.77,328.21,"41,666,900","4,762,230,000",325,14882575,4836836875,25111070.299,50056,0.530170850649,4,1147,7.21666666667,556720.631229,72722780642.5,1259375,25.58035035,1.18068865738,8.26020083561,307690,152463,94215457,149233,91808,1858049.90945,328198,106664445,4,2015,325,556720.631229,72722780642.5,152463
"943",2015-11-26,328.3,366.76,328.23,352.68,"106,105,000","4,886,330,000",348,14886625,5180545500,73195270.6758,50148,0.569060333333,2,960,8.23333333333,585641.183501,72722780642.5,1419492,29.18544934,0.904509579115,8.61708249863,319759,164730,94380187,162573,97628,2148058.27435,450963,156934988,4,2015,348,585641.183501,72722780642.5,164730
"944",2015-11-27,351.86,363.59,347.87,358.04,"55,179,100","5,238,500,000",359.54,14890350,5353676439,40156994.3037,50233,0.570497926174,0,1205,8.85,538645.28606,72722780642.5,1348275,25.41874713,0.842653926375,8.60203905856,284894,156739,94536926,155381,94035,2195779.20855,445023,160003408,4,2015,359.54,538645.28606,72722780642.5,156739
"945",2015-11-28,357.14,359.54,352.17,357.38,"36,816,600","5,318,300,000",353.88,14894000,5270688720,21634897.782,50322,0.612602863014,1,1182,8.3,527800.078958,72722780642.5,1301570.64,28.0049699,1.17812545917,7.58482208832,349162,171602,94708528,167772,94666,2064689.21499,312191,110478101,4,2015,353.88,527800.078958,72722780642.5,171602
"946",2015-11-29,357.47,371.94,355.67,371.29,"40,409,300","5,324,610,000",363.98,14897925,5422546741.5,23486321.6954,50393,0.455331987261,2,1102,7.71666666667,567565.838331,72722780642.5,1436265.08,21.63065329,1.78164822865,10.9841468973,269023,130758,94839286,128467,82979,1270903.66977,221480,80614403,4,2015,363.98,567565.838331,72722780642.5,130758
"947",2015-11-30,371.44,382.36,370.38,377.32,"71,701,600","5,534,000,000",372.53,14901675,5551320987.75,51791731.6036,50492,0.663142446667,0,1191,11.2166666667,542260.355094,72722780642.5,1408908.46,32.24050832,0.942246085205,8.18262232625,384237,172183,95011469,169951,103538,2271903.22713,401381,149526592,4,2015,372.53,542260.355094,72722780642.5,172183
"948",2015-12-01,377.41,378.93,356.56,362.49,"60,452,200","5,624,580,000",359.32,14906475,5356194597,44265192.671,50594,0.536199416667,0,1045,6.76666666667,694093.25452,72722780642.5,1736234.24,32.66538323,1.05637499183,9.41538274658,365897,184404,95195873,182458,109091,2663137.25754,457413,164357757,4,2015,359.32,694093.25452,72722780642.5,184404
"949",2015-12-02,361.85,362.23,349.46,359.19,"54,160,500","5,394,070,000",360.98,14910150,5382265947,34787805.3576,50692,0.667464877551,2,1230,8.36666666667,531415.147992,72722780642.5,1337791.88,31.42432556,0.746842219078,7.54633641138,339855,177277,95373150,175833,106626,2701487.04874,496223,179126440,4,2015,360.98,531415.147992,72722780642.5,177277
"950",2015-12-03,359.33,370.27,357.41,361.05,"50,714,900","5,358,040,000",362.49,14913750,5406085237.5,32249807.7032,50787,0.664412569444,3,1208,8.8,520569.94089,72722780642.5,1316201.19,31.18138861,0.908863273914,7.72794958812,317811,170317,95543467,168169,103686,2151712.50717,399510,144818393,4,2015,362.49,520569.94089,72722780642.5,170317
"951",2015-12-04,361.26,363.52,355.76,363.18,"35,784,100","5,388,110,000",360.88,14917400,5383391312,21785438.5334,50869,0.564399178082,2,1257,8.93333333333,527800.078958,72722780642.5,1326955.76,27.03445429,1.05649308233,8.24482900885,274245,160944,95704411,160017,102105,2667462.20828,348038,125600042,4,2015,360.88,527800.078958,72722780642.5,160944
"952",2015-12-05,363.72,389.79,363.23,388.95,"66,282,200","5,426,180,000",377.72,14921600,5636186752,40058592.2884,50973,0.623240821429,0,1078,7.71666666667,607331.597705,72722780642.5,1598511.04,32.71329254,0.82259079012,7.98405218442,426997,200213,95904624,198627,107750,4814997.07462,514472,194326396,4,2015,377.72,607331.597705,72722780642.5,200213
"953",2015-12-06,389.56,402.81,387.09,388.78,"77,762,000","5,813,290,000",390.04,14925900,5821698036,58053909.7428,51071,0.572171406977,1,1206,7.3,621791.873841,72722780642.5,1688873.2,30.07728753,0.826305802569,9.39426734232,374142,179777,96084401,176751,98004,5637565.63396,524019,204388399,4,2015,390.04,621791.873841,72722780642.5,179777
"954",2015-12-07,389.98,399.97,385.41,395.54,"63,455,800","5,821,140,000",395.58,14929675,5905880836.5,40437811.302,51169,0.649581788079,0,1266,8.03333333333,593762.303117,79102380900.2,1505973.06,32.2348716,0.880185883787,8.1058683015,340611,185788,96270189,184241,103201,3098092.99737,432522,171097161,4,2015,395.58,593762.303117,79102380900.2,185788
"955",2015-12-08,395.75,415.56,389.95,415.56,"57,801,400","5,908,810,000",394.99,14933650,5898642413.5,22999694.4828,51275,0.667387415094,1,1249,7.78333333333,625219.90858,79102380900.2,1582724.93,32.11371119,0.93525025491,8.23919649969,374956,192097,96462286,189911,110845,2992135.18512,428441,169230099,4,2015,394.99,625219.90858,79102380900.2,192097
"956",2015-12-09,414.44,423.12,406.29,417.56,"90,917,200","6,189,620,000",414.01,14938075,6184512430.75,67053317.6352,51388,0.643142887006,0,1258,6.41666666667,695999.520873,79102380900.2,1847312.62,37.33796324,0.883676232118,8.30241668652,414210,222503,96684789,220194,121179,3869382.8982,504936,209048581,4,2015,414.01,695999.520873,79102380900.2,222503
"957",2015-12-10,417.99,419.51,411.55,415.48,"52,138,900","6,244,360,000",415.64,14942975,6210898129,31321399.0962,51501,0.580618642857,2,1179,6.8,770711.333848,79102380900.2,2051183.4,35.30416521,1.09024055937,9.70046819136,403387,211452,96896241,210092,114772,3370213.78203,452652,188140441,4,2015,415.64,770711.333848,79102380900.2,211452
"958",2015-12-11,415.28,451.94,415.28,451.94,"110,944,000","6,206,150,000",444.29,14947350,6640958131.5,76154164.2851,51606,0.600046308571,1,1324,7.93333333333,688135.119507,79102380900.2,1961096.06,39.63005169,1.01069685469,9.28558063997,387377,211198,97107439,209083,118817,3624518.39334,436728,194034052,4,2015,444.29,688135.119507,79102380900.2,211198
"959",2015-12-12,452.33,469.1,410.74,435,"131,969,000","6,761,730,000",426.06,14951525,6370246741.5,107032617.755,51720,0.68788842515,2,1381,8.45,656677.514044,79102380900.2,1796268.96,41.97835617,0.990955805222,8.49476467918,457574,211456,97318895,208621,114950,3535444.34352,425448,181266304,4,2015,426.06,656677.514044,79102380900.2,211456
"960",2015-12-13,431.66,441.68,426.27,433.75,"55,050,600","6,454,430,000",438.79,14955250,6562214147.5,39287495.8922,51816,0.650935067114,2,1339,8.45,585897.901751,79102380900.2,1648972.82,33.00810311,0.987807877224,8.85825389066,381029,186151,97505046,183264,102888,5135908.4542,380438,166932544,4,2015,438.79,585897.901751,79102380900.2,186151
"961",2015-12-14,433.27,447.14,430.46,444.18,"130,496,000","6,480,070,000",445.6,14959650,6666020040,108826070.44,51934,0.670941056818,3,1399,7.91666666667,692067.32019,79102380900.2,1978018.4,39.48664553,1.09889090087,8.93014596003,423138,221499,97726545,215962,116030,4813539.63477,403953,180001345,4,2015,445.6,692067.32019,79102380900.2,221499
"962",2015-12-15,443.88,465.32,443.88,465.32,"83,121,100","6,640,850,000",459.48,14964475,6875876973,55276209.2925,52047,0.589143512953,3,1132,6.18333333333,758914.731799,79102380900.2,2234910.72,39.39891977,1.05829822848,9.81489605017,392348,227706,97954251,221166,121683,4352520.59535,459606,211179671,4,2015,459.48,758914.731799,79102380900.2,227706
"963",2015-12-16,465.21,465.21,443.85,454.93,"107,944,000","6,962,090,000",454.43,14968675,6802214980.25,85536938.6556,52160,0.675648559524,2,1442,7.53333333333,660609.714727,79102380900.2,1926328.77,39.1447328,0.979959420107,8.65645132588,411804,222531,98176782,216574,117482,4432222.99305,432569,196572300,4,2015,454.43,660609.714727,79102380900.2,222531
"964",2015-12-17,454.78,457.86,448.86,456.08,"47,978,400","6,807,850,000",453.39,14972650,6788449783.5,30852734.187,52267,0.676203924528,2,1582,7.65,625219.90858,79102380900.2,1819000.68,37.22822923,1.01902121362,8.28324535519,395053,219600,98396382,213882,117740,4256300.69285,393711,178504692,4,2015,453.39,625219.90858,79102380900.2,219600
"965",2015-12-18,455.85,465.18,454.94,463.62,"60,220,100","6,825,640,000",458.95,14976650,6873533517.5,37926164.8115,52368,0.6342352625,2,1341,7.46666666667,629152.109263,79102380900.2,1852781.15,37.92492881,1.01965415971,8.64222714064,383932,214387,98610769,210012,113325,4026919.22356,395919,181706820,4,2015,458.95,629152.109263,79102380900.2,214387
"966",2015-12-19,463.55,465.58,456.76,462.32,"47,892,700","6,942,950,000",461.16,14980525,6908418909,29418082.56,52472,0.672177303226,3,1524,7.8,720030.586381,93448670796.3,1803135.6,35.93690521,1.05614874536,8.31152555498,427602,216944,98827713,212043,107302,3973674.7796,370213,170727429,4,2015,461.16,720030.586381,93448670796.3,216944
"967",2015-12-20,462.23,462.64,434.34,442.69,"75,409,400","6,925,030,000",434.98,14984750,6518066555,54181213.7719,52566,0.558967088757,2,1374,6.41666666667,785065.607087,93448670796.3,1851709.86,32.57857501,1.34572001125,9.67248321937,363933,191441,99019154,187359,100576,3854017.04963,316336,137599935,4,2015,434.98,785065.607087,93448670796.3,191441
"968",2015-12-21,442.84,444.73,427.31,438.64,"77,639,700","6,636,280,000",438.7,14988600,6575498820,52315624.452,52679,0.738472396104,2,918,7.68333333333,715385.22776,93448670796.3,1706543,40.54469579,0.889637606371,7.68325439418,451443,222112,99241266,216719,109182,5241787.46538,437257,191824512,4,2015,438.7,715385.22776,93448670796.3,222112
"969",2015-12-22,437.44,443.69,435.52,436.57,"50,840,400","6,556,960,000",435.98,14992125,6536266657.5,30613418.7315,52789,0.780452347518,1,802,8.45,654995.565676,93448670796.3,1553396.74,38.26775215,0.758303952711,6.96184618832,391920,223130,99464396,212631,113228,4814662.10205,469864,204851463,4,2015,435.98,654995.565676,93448670796.3,223130
"970",2015-12-23,436.72,444.53,436.62,442.4,"47,161,400","6,547,850,000",441.4,14996250,6619344750,28293611.216,52901,0.681074981818,0,1036,7.86666666667,766484.1726,93448670796.3,1837989.6,39.9396651,1.08745753238,8.30583354798,409651,221289,99685685,208259,111963,4523984.27721,382912,169017138,4,2015,441.4,766484.1726,93448670796.3,221289
"971",2015-12-24,443.09,458.46,443.08,454.99,"57,157,200","6,645,120,000",453.95,14999975,6809238651.25,35843916.0595,53009,0.72916742953,1,1230,9.11666666667,692158.434651,93448670796.3,1709121.75,40.27402729,0.907151542822,7.52290713899,410857,227189,99912874,208294,106063,4734609.23672,415035,188405318,4,2015,453.95,692158.434651,93448670796.3,227189
"972",2015-12-25,454.86,458.31,452.07,455.65,"39,078,500","6,823,120,000",454.98,15003325,6826212808.5,19787454.9075,53096,0.652635067164,3,1051,8.53333333333,622478.055323,93448670796.3,1537832.4,30.46228338,1.17464080601,8.35215615563,329540,184124,100096998,167557,93386,4018262.26654,287748,130919375,4,2015,454.98,622478.055323,93448670796.3,184124
"973",2015-12-26,455.76,457.49,405.76,417.27,"116,166,000","6,838,480,000",417.99,15007975,6273183470.25,91276222.4367,53184,0.477272801075,3,1139,6.06666666667,864036.703658,93448670796.3,1955357.22,28.83614603,1.49318675812,11.4412607078,347238,170904,100267902,155481,90979,2670582.94449,313290,130951953,4,2015,417.99,864036.703658,93448670796.3,170904
"974",2015-12-27,416.51,424.01,408.88,422.82,"53,591,200","6,251,440,000",418.46,15012850,6282277211,31955095.3176,53273,0.457474835897,0,915,6.01666666667,905844.931254,93448670796.3,2050872.46,26.99051992,2.66316725305,13.1000961968,341200,156554,100424456,147338,91267,1517703.74445,184029,77008774,4,2015,418.46,905844.931254,93448670796.3,156554
"975",2015-12-28,423.34,429.77,418.48,422.28,"49,638,600","6,356,100,000",423.98,15016875,6366854662.5,32740834.4546,53367,0.585629142857,0,1043,7.11666666667,747902.738112,93448670796.3,1719238.9,30.14051256,1.62552485977,10.3049017904,314685,166837,100591293,158084,93619,1979239.84141,249458,105765156,4,2015,423.98,747902.738112,93448670796.3,166837
"976",2015-12-29,422.1,432.98,420.63,432.98,"51,596,500","6,339,010,000",431.13,15020675,6475863612.75,30691408.0275,53467,0.657941046053,2,946,8.41666666667,706094.510516,93448670796.3,1652090.16,32.07409932,1.61475116295,8.83281736527,343081,187040,100778333,181479,106510,2089114.92258,237312,102312368,4,2015,431.13,706094.510516,93448670796.3,187040
"977",2015-12-30,433.3,434.39,422.08,426.62,"46,889,400","6,508,960,000",428,15025000,6430700000,30700004.8378,53564,0.56486883237,1,972,7.08333333333,803647.041574,93448670796.3,1864368,31.69411709,1.86573067224,10.2530192041,342062,181836,100960169,177368,107580,2490059.56836,233474,99926963,4,2015,428,803647.041574,93448670796.3,181836
"978",2015-12-31,425.88,432.92,418.74,430.57,"45,996,600","6,399,190,000",429.34,15028600,6452379124,28540927.016,53647,0.579926861111,1,1147,7.43333333333,743604.444166,103880340815,1557216.18,27.14353204,2.05815448773,9.48758426145,310331,164132,101124301,159215,99227,1227621.2685,176226,75660801,4,2015,429.34,743604.444166,103880340815,164132
"979",2016-01-01,430.72,436.25,427.51,434.33,"36,278,900","6,473,530,000",432.33,15031975,6498773751.75,20406959.2119,53710,0.469414296296,0,1304,7.78333333333,697129.166406,103880340815,1467328.02,19.7356877,2.61508751253,11.8693772194,232199,123623,101247924,118543,77955,976452.839324,129785,56110092,1,2016,432.33,697129.166406,103880340815,123623
"980",2016-01-02,434.62,436.06,431.87,433.44,"30,096,600","6,533,630,000",433.94,15035400,6524461476,15069490.9225,53789,0.578475175182,1,1235,10.0333333333,707457.005908,103880340815,1498828.76,29.83594196,3.26496108967,10.4883611375,334703,142904,101390828,138136,85567,1014427.40827,105790,45906482,1,2016,433.94,707457.005908,103880340815,142904
"981",2016-01-03,433.58,433.74,424.71,430.01,"39,633,800","6,519,500,000",428.13,15039125,6438700586.25,23322149.802,53867,0.525739651007,1,1085,7.13333333333,769424.042922,103880340815,1604631.24,23.84912157,3.09621802909,11.3752001928,295177,141064,101531892,136272,83682,891683.746701,121051,51825525,1,2016,428.13,769424.042922,103880340815,141064
"982",2016-01-04,430.06,434.52,429.08,433.09,"38,477,500","6,468,180,000",433,15043500,6513835500,21949458.6916,53962,0.545496834286,1,1121,6.38333333333,903685.956452,103880340815,1906932,29.04309207,2.34811922524,11.2056459195,363742,170176,101702068,165476,96236,1016358.61555,187554,81211038,1,2016,433,903685.956452,103880340815,170176
"983",2016-01-05,433.07,434.18,429.68,431.96,"34,522,600","6,515,380,000",431.9,15047575,6499047642.5,20487753.0816,54067,0.649576226994,0,968,6.73333333333,841718.919438,103880340815,1774245.2,33.25645748,1.96487252098,9.48733343315,365051,187012,101889080,183870,105773,1196076.64228,209072,90298235,1,2016,431.9,841718.919438,103880340815,187012
"984",2016-01-06,431.86,431.86,426.34,429.11,"34,042,500","6,498,830,000",430.75,15050975,6483207481.25,19156844.9786,54160,0.684647463235,1,1057,9.45,702293.086157,103880340815,1477472.5,30.18982189,1.59425154919,8.32482054114,338929,177478,102066558,174238,104228,1492712.39228,215148,92674992,1,2016,430.75,702293.086157,103880340815,177478
"985",2016-01-07,430.01,458.77,429.08,458.05,"87,562,200","6,472,580,000",453.71,15054575,6830411223.25,58478075.9822,54257,0.677849430556,1,1117,10,743604.444166,103880340815,1648782.14,34.09833151,1.2929318122,9.26943459659,326219,177873,102244431,175175,104641,1536633.73193,281067,127522745,1,2016,453.71,743604.444166,103880340815,177873
"986",2016-01-08,457.54,462.93,447.94,453.23,"56,993,000","6,888,600,000",447.04,15058950,6731953008,41191540.305,54366,0.623070194286,0,1252,7.21666666667,903685.956452,103880340815,1971446.4,35.79529128,1.62787431172,10.3759790738,366508,190001,102434432,186956,103806,1294742.51492,270905,121105566,1,2016,447.04,903685.956452,103880340815,190001
"987",2016-01-09,453.38,454.64,446.89,447.61,"32,278,000","6,828,000,000",450.15,15062925,6780575688.75,17656850.6046,54462,0.606929169811,0,1389,7.21666666667,821063.240434,103880340815,1802400.6,29.65980991,2.56124588564,10.1046150224,371151,178374,102612806,175150,92313,898916.058546,156330,70372025,1,2016,450.15,821063.240434,103880340815,178374
"988",2016-01-10,448.24,448.31,440.35,447.99,"35,995,900","6,752,210,000",446.24,15067175,6723576172,20063783.1186,54552,0.530182182353,0,1504,6.68333333333,877866.357696,103880340815,1909014.72,28.84040484,2.23139857559,11.5917754285,363228,164687,102777493,160954,103071,1156445.68689,191718,85552386,1,2016,446.24,877866.357696,103880340815,164687
"989",2016-01-11,448.7,450.66,443.86,448.43,"40,450,000","6,761,090,000",447.11,15071425,6738584831.75,25254134.411,54660,0.640220341176,1,1369,6.7,877866.357696,103880340815,1914972.13,33.93862178,1.79254076233,10.6522861307,365605,179771,102957264,173501,104975,1754221.804,238935,106830047,1,2016,447.11,877866.357696,103880340815,179771
"990",2016-01-12,448.18,448.18,435.69,435.69,"115,607,000","6,755,220,000",446.66,15075825,6733767994.5,20987190.7616,54763,0.588822897727,0,1386,6.73333333333,908849.876203,103880340815,1980490.44,34.68518114,1.99941861437,10.0708365877,372889,196656,103153920,192859,114910,1240624.8409,221764,99053316,1,2016,446.66,908849.876203,103880340815,196656
"991",2016-01-13,434.67,435.19,424.44,432.37,"173,888,000","6,553,350,000",429.57,15079650,6477765250.5,45901744.1211,54864,0.661572366013,0,1222,7.45,862135.539442,113354299801,1657710.63,34.14797822,1.54323616908,8.65067020477,341119,191628,103345548,187904,118193,1418323.06242,250059,107417819,1,2016,429.57,862135.539442,113354299801,191628
